task_id,release_minute,decision_step,origin,destination
2998,1413.15,94,S11,Q3
2999,1413.5666666666666,94,Q2,S10
3000,1413.5666666666666,94,Q2,S10
3001,1413.8166666666666,94,Q2,S7
3002,1413.8166666666666,94,Q2,S7
3003,1414.7666666666667,94,Q2,S10
3004,1414.7666666666667,94,Q2,S10
3005,1414.8333333333333,94,Q2,S7
3006,1414.8333333333333,94,Q2,S1
3007,1414.8666666666666,94,S10,Q3
3008,1415.15,94,S11,Q3
3009,1415.4666666666667,94,S10,Q3
3010,1415.9833333333333,94,S10,Q3
3011,1416.0333333333333,94,S7,Q3
3012,1417.2166666666667,94,Q2,S1
3013,1417.2166666666667,94,Q2,S9
3014,1417.85,94,Q2,S10
3015,1418.0666666666666,94,S7,Q3
3016,1418.2333333333333,94,S10,Q3
3017,1419.2166666666667,94,Q2,S10
3018,1420.3833333333334,94,Q2,S1
3019,1420.3833333333334,94,Q2,S1
3020,1420.6,94,S11,Q3
3021,1420.9666666666667,94,S10,Q3
3022,1421.4166666666667,94,S10,Q3
3023,1421.8,94,Q2,S11
3024,1422.1833333333334,94,Q2,S4
3025,1422.1833333333334,94,Q2,S1
3026,1422.8833333333334,94,S5,Q3
3027,1423.2833333333333,94,S7,Q3
3028,1424.0666666666666,94,Q2,S10
3029,1424.7,94,Q2,S1
3030,1424.7,94,Q2,S11
3031,1425.35,95,S11,Q2
3032,1425.4333333333334,95,S10,Q3
3033,1425.6333333333334,95,S10,Q3
3034,1425.7,95,Q2,S11
3035,1427.0333333333333,95,S11,Q3
3036,1427.4333333333334,95,Q2,S10
3037,1427.4333333333334,95,Q2,S10
3038,1428.4833333333333,95,S11,Q3
3039,1428.8833333333334,95,Q2,S10
3040,1428.9333333333334,95,S9,Q3
3041,1428.95,95,S10,Q3
3042,1429.5166666666667,95,S7,Q3
3043,1429.7833333333333,95,Q2,S7
3044,1431.1,95,S9,Q3
3045,1432.3,95,Q2,S10
3046,1432.9666666666667,95,Q2,S7
3047,1432.9666666666667,95,Q2,S7
3048,1434.6666666666667,95,S9,Q3
3049,1434.8833333333334,95,S11,Q3
3050,1435.0833333333333,95,S11,Q2
3051,1435.5333333333333,95,S7,Q3
3052,1435.9666666666667,95,Q2,S7
3053,1435.9666666666667,95,Q2,S7
3054,1436.5666666666666,95,Q2,S10
3055,1436.5666666666666,95,Q2,S10
3056,1436.85,95,S9,Q3
3057,1438.3,95,Q2,S10
3058,1438.3,95,Q2,S10
3059,1438.4,95,S11,Q3
3060,1440.0333333333333,96,Q2,S7
3061,1440.0333333333333,96,Q2,S7
3062,1440.1,96,S7,Q3
3063,1440.3833333333334,96,Q2,S1
3064,1440.3833333333334,96,Q2,S7
3065,1440.7666666666667,96,S11,Q3
3066,1440.95,96,S10,Q3
3067,1441.8,96,S4,Q3
3068,1442.7166666666667,96,S9,Q3
3069,1443.0,96,Q2,S3
3070,1443.0,96,Q2,S3
3071,1444.05,96,S7,Q3
3072,1445.1166666666666,96,S7,Q3
3073,1445.3,96,S11,Q3
3074,1445.45,96,S9,Q3
3075,1445.6166666666666,96,Q2,S4
3076,1445.6166666666666,96,Q2,S1
3077,1445.7333333333333,96,Q2,S7
3078,1445.7333333333333,96,Q2,S7
3079,1447.3,96,S10,Q3
3080,1447.85,96,Q2,S7
3081,1447.85,96,Q2,S7
3082,1448.4666666666667,96,S9,Q3
3083,1448.6833333333334,96,S7,Q3
3084,1448.8,96,S10,Q3
3085,1449.5,96,S11,Q3
3086,1449.7166666666667,96,S10,Q3
3087,1451.3166666666666,96,Q2,S4
3088,1452.2833333333333,96,S11,Q3
3089,1452.5333333333333,96,S10,Q3
3090,1452.65,96,S10,Q3
3091,1452.8666666666666,96,S4,Q3
3092,1453.3,96,Q2,S2
3093,1454.9666666666667,96,S7,Q3
3094,1455.1833333333334,97,S5,Q3
3095,1455.9333333333334,97,S10,Q3
3096,1456.5833333333333,97,S9,Q3
3097,1456.6666666666667,97,Q2,S1
3098,1456.6666666666667,97,Q2,S1
3099,1457.3333333333333,97,Q2,S10
3100,1457.3333333333333,97,Q2,S10
3101,1458.65,97,Q2,S7
3102,1458.65,97,Q2,S3
3103,1458.85,97,S9,Q3
3104,1459.1333333333334,97,Q2,S1
3105,1459.1333333333334,97,Q2,S1
3106,1461.6333333333334,97,S9,Q3
3107,1461.9,97,Q2,S4
3108,1462.9333333333334,97,Q2,S1
3109,1462.9666666666667,97,Q2,S7
3110,1462.9666666666667,97,Q2,S3
3111,1463.1666666666667,97,S5,Q3
3112,1464.7666666666667,97,Q2,S9
3113,1466.3166666666666,97,Q2,S3
3114,1466.35,97,S5,Q3
3115,1466.4833333333333,97,S5,Q3
3116,1470.0166666666667,98,Q2,S4
3117,1470.2333333333333,98,S5,Q3
3118,1470.6833333333334,98,Q2,S9
3119,1470.6833333333334,98,Q2,S9
3120,1470.8833333333334,98,S5,Q3
3121,1471.5666666666666,98,S4,Q3
3122,1474.8166666666666,98,Q2,S8
3123,1474.8166666666666,98,Q2,S7
3124,1474.9166666666667,98,Q2,S10
3125,1474.9166666666667,98,Q2,S10
3126,1474.9333333333334,98,S5,Q3
3127,1475.2,98,S4,Q3
3128,1477.0333333333333,98,Q2,S11
3129,1477.0333333333333,98,Q2,S2
3130,1478.1833333333334,98,S4,Q3
3131,1478.7833333333333,98,S5,Q3
3132,1480.6833333333334,98,Q2,S4
3133,1480.6833333333334,98,Q2,S4
3134,1481.1333333333334,98,S5,Q3
3135,1481.2666666666667,98,Q2,S7
3136,1481.2666666666667,98,Q2,S7
3137,1481.35,98,S4,Q3
3138,1481.3833333333334,98,S11,Q2
3139,1482.4333333333334,98,S5,Q3
3140,1485.7833333333333,99,S5,Q3
3141,1486.9833333333333,99,S4,Q3
3142,1487.4833333333333,99,S10,Q3
3143,1488.7833333333333,99,S4,Q3
3144,1491.2833333333333,99,S10,Q3
3145,1491.6,99,S4,Q3
3146,1494.3666666666666,99,S4,Q3
3147,1496.2,99,S5,Q3
3148,1496.2833333333333,99,S5,Q3
3149,1499.5333333333333,99,S5,Q3
3150,1530.7,102,Q2,S4
3151,1533.4666666666667,102,Q2,S7
3152,1539.2333333333333,102,S10,Q3
3153,1544.1666666666667,102,Q3,S1
3154,1552.7,103,Q3,S4
3155,1553.8833333333334,103,Q3,S7
3156,1557.7,103,S10,Q3
3157,1602.2833333333333,106,S10,Q3
3158,1604.5,106,S11,Q3
3159,1604.6333333333334,106,Q3,S1
3160,1608.0833333333333,107,S11,Q3
3161,1616.6333333333334,107,Q2,S10
3162,1625.7,108,Q2,S11
3163,1631.2,108,S11,Q3
3164,1635.4,109,S11,Q3
3165,1651.3,110,S10,Q3
3166,1655.2833333333333,110,S10,Q3
3167,1660.5,110,S7,Q3
3168,1670.8333333333333,111,S4,Q3
3169,1775.4833333333333,118,Q2,S10
3170,1797.1666666666667,119,Q2,S11
3171,1817.1,121,S5,Q2
3172,1818.0166666666667,121,S5,Q2
3173,1820.1666666666667,121,S5,Q2
3174,1820.3333333333333,121,S5,Q2
3175,1853.9,123,Q3,S7
3176,1855.4166666666667,123,Q3,S2
3177,1900.85,126,Q3,S2
3178,1924.1666666666667,128,Q3,S2
3179,1949.0333333333333,129,Q3,S5
3180,1955.4666666666667,130,Q3,S7
3181,1957.4166666666667,130,Q3,S10
3182,1960.4833333333333,130,Q3,S11
3183,1963.4,130,Q3,S7
3184,1978.6833333333334,131,Q3,S7
3185,1982.7833333333333,132,Q3,S4
3186,2009.45,133,S10,Q2
3187,2012.4166666666667,134,S10,Q2
3188,2016.7833333333333,134,S10,Q2
3189,2018.9333333333334,134,S4,Q2
3190,2021.7833333333333,134,S7,Q3
3191,2022.6166666666666,134,S4,Q2
3192,2027.9333333333334,135,S7,Q3
3193,2030.2666666666667,135,S4,Q2
3194,2033.4,135,Q2,S4
3195,2046.8166666666666,136,Q2,S8
3196,2069.85,137,S10,Q2
3197,2074.4,138,Q4,S10
3198,2188.8,145,Q4,S10
3199,2189.483333333333,145,Q4,S7
3200,2190.55,146,S8,Q4
3201,2192.15,146,S8,Q4
3202,2192.266666666667,146,Q4,S4
3203,2193.35,146,Q4,S4
3204,2195.483333333333,146,Q4,S2
3205,2215.9,147,S10,Q4
3206,2228.9,148,S10,Q4
